Date_ID,Year,Month,Day
203164,1975,8,8
203165,1975,8,8
203166,1975,8,8
203167,1975,8,8
203168,1975,8,9
203169,1975,8,10
203170,1975,8,10
203171,1975,8,10
203172,1975,8,11
203173,1975,8,12
203174,1975,8,12
203175,1975,8,13
203176,1975,8,13
203177,1975,8,13
203178,1975,8,13
203179,1975,8,14
203180,1975,8,14
203181,1975,8,14
203182,1975,8,15
203183,1975,8,15
203184,1975,8,15
203185,1975,8,15
203186,1975,8,16
203187,1975,8,16
203188,1975,8,16
203189,1975,8,16
203190,1975,8,16
203191,1975,8,17
203192,1975,8,18
203193,1975,8,18
203194,1975,8,18
203195,1975,8,20
203196,1975,8,20
203197,1975,8,20
203198,1975,8,21
203199,1975,8,21
203200,1975,8,22
203201,1975,8,22
203202,1975,8,22
203203,1975,8,22
203204,1975,8,22
203205,1975,8,24
203206,1975,8,25
203207,1975,8,26
203208,1975,8,26
203209,1975,8,27
203210,1975,8,27
203211,1975,8,29
203212,1975,8,29
203213,1975,8,30
203214,1975,8,30
203215,1975,8,30
203216,1975,8,31
203217,1975,9,1
203218,1975,9,1
203219,1975,9,1
203220,1975,9,1
203221,1975,9,2
203222,1975,9,3
203223,1975,9,3
203224,1975,9,3
203225,1975,9,5
203226,1975,9,5
203227,1975,9,5
203228,1975,9,5
203229,1975,9,7
203230,1975,9,8
203231,1975,9,8
203232,1975,9,8
203233,1975,9,8
203234,1975,9,8
203235,1975,9,9
203236,1975,9,9
203237,1975,9,9
203238,1975,9,11
203239,1975,9,11
203240,1975,9,11
203241,1975,9,11
203242,1975,9,11
203243,1975,9,12
203244,1975,9,12
203245,1975,9,12
203246,1975,9,12
203247,1975,9,12
203248,1975,9,13
203249,1975,9,14
203250,1975,9,14
203251,1975,9,14
203252,1975,9,15
203253,1975,9,15
203254,1975,9,15
203255,1975,9,16
203256,1975,9,16
203257,1975,9,18
203258,1975,9,18
203259,1975,9,19
203260,1975,9,19
203261,1975,9,19
203262,1975,9,22
203263,1975,9,22
203264,1975,9,22
203265,1975,9,23
203266,1975,9,23
203267,1975,9,24
203268,1975,9,24
203269,1975,9,24
203270,1975,9,25
203271,1975,9,25
203272,1975,9,25
203273,1975,9,25
203274,1975,9,25
203275,1975,9,25
203276,1975,9,25
203277,1975,9,26
203278,1975,9,26
203279,1975,9,27
203280,1975,9,29
203281,1975,9,29
203282,1975,9,29
203283,1975,9,29
203284,1975,9,29
203285,1975,9,29
203286,1975,9,29
203287,1975,9,29
203288,1975,10,0
203289,1975,10,1
203290,1975,10,1
203291,1975,10,1
203292,1975,10,1
203293,1975,10,1
203294,1975,10,2
203295,1975,10,2
203296,1975,10,2
203297,1975,10,2
203298,1975,10,2
203299,1975,10,2
203300,1975,10,3
203301,1975,10,3
203302,1975,10,3
203303,1975,10,4
203304,1975,10,4
203305,1975,10,4
203306,1975,10,5
203307,1975,10,5
203308,1975,10,5
203309,1975,10,5
203310,1975,10,6
203311,1975,10,6
203312,1975,10,6
203313,1975,10,6
203314,1975,10,8
203315,1975,10,8
203316,1975,10,8
203317,1975,10,8
203318,1975,10,8
203319,1975,10,9
203320,1975,10,9
203321,1975,10,9
203322,1975,10,9
203323,1975,10,10
203324,1975,10,10
203325,1975,10,10
203326,1975,10,10
203327,1975,10,10
203328,1975,10,10
203329,1975,10,11
203330,1975,10,11
203331,1975,10,12
203332,1975,10,12
203333,1975,10,13
203334,1975,10,13
203335,1975,10,13
203336,1975,10,13
203337,1975,10,13
203338,1975,10,13
203339,1975,10,14
203340,1975,10,14
203341,1975,10,15
203342,1975,10,16
203343,1975,10,16
203344,1975,10,16
203345,1975,10,17
203346,1975,10,17
203347,1975,10,17
203348,1975,10,18
203349,1975,10,18
203350,1975,10,20
203351,1975,10,20
203352,1975,10,22
203353,1975,10,22
203354,1975,10,23
203355,1975,10,23
203356,1975,10,23
203357,1975,10,24
203358,1975,10,24
203359,1975,10,24
203360,1975,10,25
203361,1975,10,27
203362,1975,10,27
203363,1975,10,27
203364,1975,10,27
203365,1975,10,27
203366,1975,10,27
203367,1975,10,27
203368,1975,10,27
203369,1975,10,27
203370,1975,10,28
203371,1975,10,28
203372,1975,10,28
203373,1975,10,29
203374,1975,10,29
203375,1975,10,29
203376,1975,10,29
203377,1975,10,30
203378,1975,10,31
203379,1975,10,31
203380,1975,10,31
203381,1975,10,31
203382,1975,10,31
203383,1975,10,31
203384,1975,11,0
203385,1975,11,1
203386,1975,11,1
203387,1975,11,1
203388,1975,11,2
203389,1975,11,3
203390,1975,11,3
203391,1975,11,5
203392,1975,11,6
203393,1975,11,7
203394,1975,11,9
203395,1975,11,9
203396,1975,11,10
203397,1975,11,10
203398,1975,11,11
203399,1975,11,11
203400,1975,11,11
203401,1975,11,11
203402,1975,11,12
203403,1975,11,12
203404,1975,11,12
203405,1975,11,12
203406,1975,11,13
203407,1975,11,15
203408,1975,11,15
203409,1975,11,16
203410,1975,11,18
203411,1975,11,18
203412,1975,11,21
203413,1975,11,21
203414,1975,11,22
203415,1975,11,24
203416,1975,11,24
203417,1975,11,25
203418,1975,11,25
203419,1975,11,25
203420,1975,11,26
203421,1975,11,27
203422,1975,11,27
203423,1975,11,27
203424,1975,11,28
203425,1975,11,29
203426,1975,11,29
203427,1975,11,29
203428,1975,11,30
203429,1975,11,30
203430,1975,11,30
203431,1975,12,2
203432,1975,12,2
203433,1975,12,2
203434,1975,12,3
203435,1975,12,3
203436,1975,12,3
203437,1975,12,3
203438,1975,12,4
203439,1975,12,4
203440,1975,12,6
203441,1975,12,8
203442,1975,12,9
203443,1975,12,10
203444,1975,12,10
203445,1975,12,10
203446,1975,12,11
203447,1975,12,12
203448,1975,12,12
203449,1975,12,12
203450,1975,12,14
203451,1975,12,15
203452,1975,12,15
203453,1975,12,18
203454,1975,12,18
203455,1975,12,19
203456,1975,12,19
203457,1975,12,20
203458,1975,12,21
203459,1975,12,21
203460,1975,12,21
203461,1975,12,21
203462,1975,12,23
203463,1975,12,23
203464,1975,12,24
203465,1975,12,24
203466,1975,12,24
203467,1975,12,26
203468,1975,12,28
203469,1975,12,28
203470,1975,12,28
203471,1975,12,29
203472,1975,12,29
203473,1975,12,29
203474,1975,12,30
203475,1975,12,30
203476,1975,12,30
203477,1975,12,30
203478,1975,12,30
203479,1975,12,30
203480,1975,12,30
203481,1975,12,31
203482,1975,12,31
203483,1975,12,31
203484,1976,0,0
203485,1976,0,0
203486,1976,1,0
203487,1976,1,1
203488,1976,1,1
203489,1976,1,2
203490,1976,1,2
203491,1976,1,3
203492,1976,1,3
203493,1976,1,4
203494,1976,1,4
203495,1976,1,4
203496,1976,1,5
203497,1976,1,5
203498,1976,1,7
203499,1976,1,8
203500,1976,1,9
203501,1976,1,9
203502,1976,1,10
203503,1976,1,10
203504,1976,1,10
203505,1976,1,11
203506,1976,1,11
203507,1976,1,11
203508,1976,1,12
203509,1976,1,12
203510,1976,1,12
203511,1976,1,12
203512,1976,1,13
203513,1976,1,13
203514,1976,1,13
203515,1976,1,14
203516,1976,1,14
203517,1976,1,14
203518,1976,1,14
203519,1976,1,14
203520,1976,1,15
203521,1976,1,15
203522,1976,1,16
203523,1976,1,17
203524,1976,1,17
203525,1976,1,17
203526,1976,1,17
203527,1976,1,18
203528,1976,1,21
203529,1976,1,21
203530,1976,1,22
203531,1976,1,22
203532,1976,1,22
203533,1976,1,22
203534,1976,1,22
203535,1976,1,22
203536,1976,1,23
203537,1976,1,24
203538,1976,1,25
203539,1976,1,25
203540,1976,1,25
203541,1976,1,26
203542,1976,1,26
203543,1976,1,27
203544,1976,1,28
203545,1976,1,28
203546,1976,1,28
203547,1976,1,28
203548,1976,1,28
203549,1976,1,29
203550,1976,1,29
203551,1976,1,29
203552,1976,1,30
203553,1976,1,30
203554,1976,1,30
203555,1976,1,30
203556,1976,1,31
203557,1976,2,0
203558,1976,2,0
203559,1976,2,0
203560,1976,2,0
203561,1976,2,1
203562,1976,2,1
203563,1976,2,1
203564,1976,2,1
203565,1976,2,3
203566,1976,2,3
203567,1976,2,4
203568,1976,2,4
203569,1976,2,5
203570,1976,2,5
203571,1976,2,6
203572,1976,2,7
203573,1976,2,7
203574,1976,2,7
203575,1976,2,7
203576,1976,2,7
203577,1976,2,8
203578,1976,2,8
203579,1976,2,9
203580,1976,2,9
203581,1976,2,9
203582,1976,2,9
203583,1976,2,10
203584,1976,2,11
203585,1976,2,11
203586,1976,2,12
203587,1976,2,12
203588,1976,2,12
203589,1976,2,12
203590,1976,2,12
203591,1976,2,12
203592,1976,2,13
203593,1976,2,13
203594,1976,2,13
203595,1976,2,15
203596,1976,2,15
203597,1976,2,16
203598,1976,2,16
203599,1976,2,17
203600,1976,2,17
203601,1976,2,17
203602,1976,2,17
203603,1976,2,19
203604,1976,2,19
203605,1976,2,19
203606,1976,2,19
203607,1976,2,20
203608,1976,2,20
203609,1976,2,20
203610,1976,2,20
203611,1976,2,20
203612,1976,2,21
203613,1976,2,21
203614,1976,2,21
203615,1976,2,21
203616,1976,2,22
203617,1976,2,22
203618,1976,2,23
203619,1976,2,23
203620,1976,2,25
203621,1976,2,26
203622,1976,2,27
203623,1976,2,27
203624,1976,2,27
203625,1976,2,27
203626,1976,2,27
203627,1976,2,27
203628,1976,2,28
203629,1976,3,0
203630,1976,3,1
203631,1976,3,1
203632,1976,3,1
203633,1976,3,2
203634,1976,3,3
203635,1976,3,4
203636,1976,3,5
203637,1976,3,5
203638,1976,3,5
203639,1976,3,5
203640,1976,3,7
203641,1976,3,7
203642,1976,3,8
203643,1976,3,8
203644,1976,3,8
203645,1976,3,8
203646,1976,3,8
203647,1976,3,9
203648,1976,3,9
203649,1976,3,10
203650,1976,3,10
203651,1976,3,10
203652,1976,3,11
203653,1976,3,11
203654,1976,3,13
203655,1976,3,13
203656,1976,3,14
203657,1976,3,14
203658,1976,3,15
203659,1976,3,15
203660,1976,3,15
203661,1976,3,15
203662,1976,3,17
203663,1976,3,18
203664,1976,3,18
203665,1976,3,22
203666,1976,3,23
203667,1976,3,24
203668,1976,3,25
203669,1976,3,27
203670,1976,3,27
203671,1976,3,27
203672,1976,3,27
203673,1976,3,27
203674,1976,3,29
203675,1976,3,29
203676,1976,3,29
203677,1976,3,29
203678,1976,3,29
203679,1976,3,29
203680,1976,3,29
203681,1976,3,30
203682,1976,3,30
203683,1976,3,30
203684,1976,3,30
203685,1976,3,31
203686,1976,3,31
203687,1976,3,31
203688,1976,4,0
203689,1976,4,0
203690,1976,4,1
203691,1976,4,2
203692,1976,4,2
203693,1976,4,2
203694,1976,4,3
203695,1976,4,3
203696,1976,4,3
203697,1976,4,3
203698,1976,4,4
203699,1976,4,4
203700,1976,4,5
203701,1976,4,5
203702,1976,4,5
203703,1976,4,6
203704,1976,4,6
203705,1976,4,7
203706,1976,4,7
203707,1976,4,7
203708,1976,4,8
203709,1976,4,8
203710,1976,4,9
203711,1976,4,9
203712,1976,4,10
203713,1976,4,10
203714,1976,4,10
203715,1976,4,10
203716,1976,4,11
203717,1976,4,11
203718,1976,4,13
203719,1976,4,13
203720,1976,4,14
203721,1976,4,14
203722,1976,4,14
203723,1976,4,14
203724,1976,4,15
203725,1976,4,15
203726,1976,4,16
203727,1976,4,16
203728,1976,4,17
203729,1976,4,17
203730,1976,4,17
203731,1976,4,17
203732,1976,4,17
203733,1976,4,17
203734,1976,4,17
203735,1976,4,17
203736,1976,4,19
203737,1976,4,19
203738,1976,4,20
203739,1976,4,20
203740,1976,4,20
203741,1976,4,20
203742,1976,4,21
203743,1976,4,21
203744,1976,4,22
203745,1976,4,22
203746,1976,4,22
203747,1976,4,22
203748,1976,4,22
203749,1976,4,23
203750,1976,4,23
203751,1976,4,23
203752,1976,4,24
203753,1976,4,24
203754,1976,4,26
203755,1976,4,26
203756,1976,4,26
203757,1976,4,27
203758,1976,4,29
203759,1976,4,29
203760,1976,4,29
203761,1976,4,29
203762,1976,4,29
203763,1976,4,29
203764,1976,4,30
203765,1976,4,30
203766,1976,5,0
203767,1976,5,0
203768,1976,5,0
203769,1976,5,0
203770,1976,5,0
203771,1976,5,1
203772,1976,5,1
203773,1976,5,1
203774,1976,5,2
203775,1976,5,2
203776,1976,5,2
203777,1976,5,2
203778,1976,5,2
203779,1976,5,2
203780,1976,5,3
203781,1976,5,3
203782,1976,5,4
203783,1976,5,4
203784,1976,5,5
203785,1976,5,5
203786,1976,5,6
203787,1976,5,6
203788,1976,5,6
203789,1976,5,6
203790,1976,5,6
203791,1976,5,7
203792,1976,5,7
203793,1976,5,8
203794,1976,5,9
203795,1976,5,9
203796,1976,5,9
203797,1976,5,9
203798,1976,5,10
203799,1976,5,10
203800,1976,5,10
203801,1976,5,10
203802,1976,5,11
203803,1976,5,11
203804,1976,5,12
203805,1976,5,12
203806,1976,5,12
203807,1976,5,12
203808,1976,5,12
203809,1976,5,11
203810,1976,5,13
203811,1976,5,13
203812,1976,5,13
203813,1976,5,14
203814,1976,5,14
203815,1976,5,14
203816,1976,5,14
203817,1976,5,14
203818,1976,5,14
203819,1976,5,14
203820,1976,5,14
203821,1976,5,15
203822,1976,5,15
203823,1976,5,15
203824,1976,5,15
203825,1976,5,15
203826,1976,5,15
203827,1976,5,15
203828,1976,5,15
203829,1976,5,15
203830,1976,5,16
203831,1976,5,16
203832,1976,5,16
203833,1976,5,16
203834,1976,5,16
203835,1976,5,17
203836,1976,5,17
203837,1976,5,17
203838,1976,5,17
203839,1976,5,17
203840,1976,5,17
203841,1976,5,17
203842,1976,5,17
203843,1976,5,17
203844,1976,5,17
203845,1976,5,17
203846,1976,5,19
203847,1976,5,20
203848,1976,5,21
203849,1976,5,21
203850,1976,5,21
203851,1976,5,22
203852,1976,5,24
203853,1976,5,25
203854,1976,5,25
203855,1976,5,25
203856,1976,5,25
203857,1976,5,26
203858,1976,5,26
203859,1976,5,26
203860,1976,5,26
203861,1976,5,26
203862,1976,5,27
203863,1976,5,27
203864,1976,5,27
203865,1976,5,27
203866,1976,5,28
203867,1976,5,28
203868,1976,5,28
203869,1976,5,29
203870,1976,5,29
203871,1976,5,29
203872,1976,5,30
203873,1976,6,1
203874,1976,6,1
203875,1976,6,1
203876,1976,6,1
203877,1976,6,1
203878,1976,6,1
203879,1976,6,2
203880,1976,6,2
203881,1976,6,2
203882,1976,6,2
203883,1976,6,2
203884,1976,6,2
203885,1976,6,2
203886,1976,6,3
203887,1976,6,4
203888,1976,6,4
203889,1976,6,4
203890,1976,6,4
203891,1976,6,5
203892,1976,6,5
203893,1976,6,5
203894,1976,6,5
203895,1976,6,5
203896,1976,6,5
203897,1976,6,6
203898,1976,6,6
203899,1976,6,6
203900,1976,6,7
203901,1976,6,7
203902,1976,6,7
203903,1976,6,7
203904,1976,6,7
203905,1976,6,8
203906,1976,6,8
203907,1976,6,9
203908,1976,6,9
203909,1976,6,9
203910,1976,6,9
203911,1976,6,10
203912,1976,6,10
203913,1976,6,11
203914,1976,6,11
203915,1976,6,12
203916,1976,6,14
203917,1976,6,15
203918,1976,6,16
203919,1976,6,16
203920,1976,6,17
203921,1976,6,17
203922,1976,6,17
203923,1976,6,18
203924,1976,6,18
203925,1976,6,18
203926,1976,6,18
203927,1976,6,18
203928,1976,6,19
203929,1976,6,19
203930,1976,6,19
203931,1976,6,19
203932,1976,6,20
203933,1976,6,20
203934,1976,6,21
203935,1976,6,21
203936,1976,6,21
203937,1976,6,22
203938,1976,6,23
203939,1976,6,23
203940,1976,6,23
203941,1976,6,24
203942,1976,6,25
203943,1976,6,25
203944,1976,6,25
203945,1976,6,25
203946,1976,6,25
203947,1976,6,25
203948,1976,6,25
203949,1976,6,25
203950,1976,6,25
203951,1976,6,26
203952,1976,6,26
203953,1976,6,27
203954,1976,6,28
203955,1976,6,28
203956,1976,6,30
203957,1976,6,30
203958,1976,7,1
203959,1976,7,1
203960,1976,7,1
203961,1976,7,1
203962,1976,7,2
203963,1976,7,2
203964,1976,7,2
203965,1976,7,2
203966,1976,7,2
203967,1976,7,2
203968,1976,7,3
203969,1976,7,4
203970,1976,7,4
203971,1976,7,6
203972,1976,7,6
203973,1976,7,7
203974,1976,7,9
203975,1976,7,9
203976,1976,7,9
203977,1976,7,9
203978,1976,7,10
203979,1976,7,10
203980,1976,7,10
203981,1976,7,11
203982,1976,7,11
203983,1976,7,11
203984,1976,7,12
203985,1976,7,12
203986,1976,7,12
203987,1976,7,12
203988,1976,7,12
203989,1976,7,12
203990,1976,7,12
203991,1976,7,13
203992,1976,7,14
203993,1976,7,14
203994,1976,7,15
203995,1976,7,16
203996,1976,7,18
203997,1976,7,18
203998,1976,7,18
203999,1976,7,18
204000,1976,7,18
204001,1976,7,18
204002,1976,7,18
204003,1976,7,18
204004,1976,7,18
204005,1976,7,18
204006,1976,7,18
204007,1976,7,19
204008,1976,7,20
204009,1976,7,20
204010,1976,7,20
204011,1976,7,20
204012,1976,7,21
204013,1976,7,21
204014,1976,7,22
204015,1976,7,22
204016,1976,7,23
204017,1976,7,23
204018,1976,7,23
204019,1976,7,23
204020,1976,7,23
204021,1976,7,24
204022,1976,7,24
204023,1976,7,24
204024,1976,7,25
204025,1976,7,25
204026,1976,7,25
204027,1976,7,25
204028,1976,7,26
204029,1976,7,26
204030,1976,7,27
204031,1976,7,28
204032,1976,7,29
204033,1976,7,29
204034,1976,7,30
204035,1976,7,30
204036,1976,7,31
204037,1976,7,31
204038,1976,8,0
204039,1976,8,1
204040,1976,8,1
204041,1976,8,1
204042,1976,8,2
204043,1976,8,2
204044,1976,8,3
204045,1976,8,3
204046,1976,8,4
204047,1976,8,4
204048,1976,8,4
204049,1976,8,4
204050,1976,8,5
204051,1976,8,6
204052,1976,8,7
204053,1976,8,8
204054,1976,8,8
204055,1976,8,10
204056,1976,8,10
204057,1976,8,11
204058,1976,8,11
204059,1976,8,11
204060,1976,8,13
204061,1976,8,14
204062,1976,8,14
204063,1976,8,14
204064,1976,8,14
204065,1976,8,14
204066,1976,8,14
204067,1976,8,14
204068,1976,8,14
204069,1976,8,14
204070,1976,8,14
204071,1976,8,14
204072,1976,8,14
204073,1976,8,14
204074,1976,8,14
204075,1976,8,14
204076,1976,8,14
204077,1976,8,14
204078,1976,8,14
204079,1976,8,15
204080,1976,8,16
204081,1976,8,16
204082,1976,8,17
204083,1976,8,18
204084,1976,8,18
204085,1976,8,18
204086,1976,8,18
204087,1976,8,19
204088,1976,8,19
204089,1976,8,19
204090,1976,8,19
204091,1976,8,19
204092,1976,8,20
204093,1976,8,20
204094,1976,8,21
204095,1976,8,22
204096,1976,8,23
204097,1976,8,24
204098,1976,8,24
204099,1976,8,24
204100,1976,8,26
204101,1976,8,27
204102,1976,8,27
204103,1976,8,27
204104,1976,8,27
204105,1976,8,28
204106,1976,8,28
204107,1976,8,28
204108,1976,8,31
204109,1976,8,31
204110,1976,9,0
204111,1976,9,1
204112,1976,9,1
204113,1976,9,1
204114,1976,9,1
204115,1976,9,2
204116,1976,9,4
204117,1976,9,4
204118,1976,9,4
204119,1976,9,6
204120,1976,9,6
204121,1976,9,7
204122,1976,9,8
204123,1976,9,8
204124,1976,9,9
204125,1976,9,9
204126,1976,9,10
204127,1976,9,10
204128,1976,9,10
204129,1976,9,10
204130,1976,9,10
204131,1976,9,10
204132,1976,9,11
204133,1976,9,11
204134,1976,9,11
204135,1976,9,11
204136,1976,9,11
204137,1976,9,11
204138,1976,9,11
204139,1976,9,11
204140,1976,9,12
204141,1976,9,12
204142,1976,9,13
204143,1976,9,13
204144,1976,9,15
204145,1976,9,15
204146,1976,9,15
204147,1976,9,15
204148,1976,9,16
204149,1976,9,16
204150,1976,9,16
204151,1976,9,17
204152,1976,9,17
204153,1976,9,18
204154,1976,9,20
204155,1976,9,20
204156,1976,9,20
204157,1976,9,20
204158,1976,9,21
204159,1976,9,21
204160,1976,9,22
204161,1976,9,24
204162,1976,9,24
204163,1976,9,24
204164,1976,9,25
204165,1976,9,25
204166,1976,9,25
204167,1976,9,25
204168,1976,9,25
204169,1976,9,25
204170,1976,9,25
204171,1976,9,25
204172,1976,9,25
204173,1976,9,26
204174,1976,9,27
204175,1976,9,27
204176,1976,9,27
204177,1976,9,27
204178,1976,9,28
204179,1976,9,29
204180,1976,9,30
204181,1976,9,30
204182,1976,9,30
204183,1976,10,1
204184,1976,10,1
204185,1976,10,1
204186,1976,10,1
204187,1976,10,1
204188,1976,10,1
204189,1976,10,2
204190,1976,10,2
204191,1976,10,3
204192,1976,10,3
204193,1976,10,4
204194,1976,10,5
204195,1976,10,5
204196,1976,10,5
204197,1976,10,5
204198,1976,10,6
204199,1976,10,6
204200,1976,10,6
204201,1976,10,6
204202,1976,10,7
204203,1976,10,7
204204,1976,10,8
204205,1976,10,8
204206,1976,10,8
204207,1976,10,8
204208,1976,10,8
204209,1976,10,9
204210,1976,10,9
204211,1976,10,9
204212,1976,10,10
204213,1976,10,10
204214,1976,10,11
204215,1976,10,11
204216,1976,10,12
204217,1976,10,13
204218,1976,10,13
204219,1976,10,13
204220,1976,10,13
204221,1976,10,13
204222,1976,10,13
204223,1976,10,13
204224,1976,10,14
204225,1976,10,16
204226,1976,10,16
204227,1976,10,16
204228,1976,10,16
204229,1976,10,17
204230,1976,10,17
204231,1976,10,17
204232,1976,10,20
204233,1976,10,20
204234,1976,10,21
204235,1976,10,22
204236,1976,10,23
204237,1976,10,24
204238,1976,10,24
204239,1976,10,25
204240,1976,10,25
204241,1976,10,25
204242,1976,10,25
204243,1976,10,25
204244,1976,10,25
204245,1976,10,25
204246,1976,10,25
204247,1976,10,25
204248,1976,10,25
204249,1976,10,26
204250,1976,10,26
204251,1976,10,27
204252,1976,10,27
204253,1976,10,27
204254,1976,10,27
204255,1976,10,27
204256,1976,10,27
204257,1976,10,27
204258,1976,10,28
204259,1976,10,28
204260,1976,10,28
204261,1976,10,28
204262,1976,10,29
204263,1976,10,29
204264,1976,10,30
204265,1976,10,30
204266,1976,11,0
204267,1976,11,0
204268,1976,11,0
204269,1976,11,0
204270,1976,11,0
204271,1976,11,0
204272,1976,11,1
204273,1976,11,2
204274,1976,11,2
204275,1976,11,2
204276,1976,11,3
204277,1976,11,3
204278,1976,11,3
204279,1976,11,3
204280,1976,11,4
204281,1976,11,5
204282,1976,11,6
204283,1976,11,6
204284,1976,11,6
204285,1976,11,6
204286,1976,11,6
204287,1976,11,6
204288,1976,11,7
204289,1976,11,7
204290,1976,11,8
204291,1976,11,8
204292,1976,11,8
204293,1976,11,9
204294,1976,11,9
204295,1976,11,9
204296,1976,11,10
204297,1976,11,10
204298,1976,11,10
204299,1976,11,11
204300,1976,11,11
204301,1976,11,11
204302,1976,11,12
204303,1976,11,12
204304,1976,11,12
204305,1976,11,13
204306,1976,11,13
204307,1976,11,13
204308,1976,11,13
204309,1976,11,13
204310,1976,11,13
204311,1976,11,13
204312,1976,11,14
204313,1976,11,14
204314,1976,11,14
204315,1976,11,15
204316,1976,11,15
204317,1976,11,15
204318,1976,11,15
204319,1976,11,16
204320,1976,11,16
204321,1976,11,17
204322,1976,11,18
204323,1976,11,20
204324,1976,11,20
204325,1976,11,21
204326,1976,11,22
204327,1976,11,22
204328,1976,11,23
204329,1976,11,25
204330,1976,11,25
204331,1976,11,26
204332,1976,11,26
204333,1976,11,26
204334,1976,11,27
204335,1976,11,27
204336,1976,11,29
204337,1976,11,29
204338,1976,11,29
204339,1976,11,29
204340,1976,11,29
204341,1976,11,29
204342,1976,11,29
204343,1976,11,29
204344,1976,11,29
204345,1976,11,30
204346,1976,11,30
204347,1976,12,1
204348,1976,12,1
204349,1976,12,1
204350,1976,12,1
204351,1976,12,1
204352,1976,12,1
204353,1976,12,1
204354,1976,12,3
204355,1976,12,5
204356,1976,12,5
204357,1976,12,5
204358,1976,12,5
204359,1976,12,5
204360,1976,12,5
204361,1976,12,6
204362,1976,12,6
204363,1976,12,6
204364,1976,12,6
204365,1976,12,6
204366,1976,12,7
204367,1976,12,8
204368,1976,12,8
204369,1976,12,8
204370,1976,12,8
204371,1976,12,10
204372,1976,12,10
204373,1976,12,11
204374,1976,12,11
204375,1976,12,12
204376,1976,12,13
204377,1976,12,13
204378,1976,12,13
204379,1976,12,13
204380,1976,12,13
204381,1976,12,14
204382,1976,12,14
204383,1976,12,14
204384,1976,12,14
204385,1976,12,15
204386,1976,12,15
204387,1976,12,15
204388,1976,12,15
204389,1976,12,16
204390,1976,12,16
204391,1976,12,17
204392,1976,12,17
204393,1976,12,18
204394,1976,12,18
204395,1976,12,20
204396,1976,12,20
204397,1976,12,20
204398,1976,12,20
204399,1976,12,22
204400,1976,12,22
204401,1976,12,23
204402,1976,12,24
204403,1976,12,24
204404,1976,12,24
204405,1976,12,31
204406,1976,12,31
204407,1977,0,0
204408,1977,0,0
204409,1977,0,0
204410,1977,0,0
204411,1977,0,0
204412,1977,1,0
204413,1977,1,0
204414,1977,1,0
204415,1977,1,1
204416,1977,1,1
204417,1977,1,1
204418,1977,1,1
204419,1977,1,1
204420,1977,1,1
204421,1977,1,1
204422,1977,1,1
204423,1977,1,1
204424,1977,1,1
204425,1977,1,3
204426,1977,1,3
204427,1977,1,4
204428,1977,1,4
204429,1977,1,4
204430,1977,1,4
204431,1977,1,4
204432,1977,1,4
204433,1977,1,4
204434,1977,1,4
204435,1977,1,5
204436,1977,1,5
204437,1977,1,5
204438,1977,1,6
204439,1977,1,6
204440,1977,1,7
204441,1977,1,8
204442,1977,1,8
204443,1977,1,9
204444,1977,1,10
204445,1977,1,11
204446,1977,1,11
204447,1977,1,11
204448,1977,1,14
204449,1977,1,15
204450,1977,1,16
204451,1977,1,16
204452,1977,1,17
204453,1977,1,17
204454,1977,1,19
204455,1977,1,19
204456,1977,1,19
204457,1977,1,19
204458,1977,1,19
204459,1977,1,19
204460,1977,1,20
204461,1977,1,20
204462,1977,1,20
204463,1977,1,21
204464,1977,1,21
204465,1977,1,21
204466,1977,1,21
204467,1977,1,22
204468,1977,1,22
204469,1977,1,22
204470,1977,1,22
204471,1977,1,23
204472,1977,1,24
204473,1977,1,24
204474,1977,1,24
204475,1977,1,24
204476,1977,1,24
204477,1977,1,24
204478,1977,1,25
204479,1977,1,25
204480,1977,1,25
204481,1977,1,25
204482,1977,1,26
204483,1977,1,27
204484,1977,1,27
204485,1977,1,27
204486,1977,1,27
204487,1977,1,27
204488,1977,1,28
204489,1977,1,29
204490,1977,1,29
204491,1977,1,29
204492,1977,1,29
204493,1977,1,31
204494,1977,1,31
204495,1977,1,31
204496,1977,2,0
204497,1977,2,0
204498,1977,2,2
204499,1977,2,3
204500,1977,2,3
204501,1977,2,3
204502,1977,2,4
204503,1977,2,4
204504,1977,2,5
204505,1977,2,5
204506,1977,2,5
204507,1977,2,5
204508,1977,2,5
204509,1977,2,6
204510,1977,2,6
204511,1977,2,7
204512,1977,2,7
204513,1977,2,10
204514,1977,2,11
204515,1977,2,11
204516,1977,2,12
204517,1977,2,12
204518,1977,2,12
204519,1977,2,12
204520,1977,2,13
204521,1977,2,13
204522,1977,2,14
204523,1977,2,15
204524,1977,2,16
204525,1977,2,16
204526,1977,2,17
204527,1977,2,17
204528,1977,2,17
204529,1977,2,18
204530,1977,2,18
204531,1977,2,18
204532,1977,2,18
204533,1977,2,18
204534,1977,2,18
204535,1977,2,18
204536,1977,2,18
204537,1977,2,18
204538,1977,2,19
204539,1977,2,19
204540,1977,2,19
204541,1977,2,19
204542,1977,2,20
204543,1977,2,22
204544,1977,2,22
204545,1977,2,23
204546,1977,2,23
204547,1977,2,23
204548,1977,2,23
204549,1977,2,23
204550,1977,2,24
204551,1977,2,24
204552,1977,2,24
204553,1977,2,24
204554,1977,2,24
204555,1977,2,24
204556,1977,2,24
204557,1977,2,25
204558,1977,2,26
204559,1977,2,26
204560,1977,2,27
204561,1977,2,27
